Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Israel,ISR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.2033253,3.097645002,3.427553139,3.28573824,2.914870278,2.865344545,3.064715437,3.249460921,3.402994573,3.274471601,3.269547562,,
Italy,ITA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,2.266224229,2.140341139,2.251607672,2.064829793,1.954028891,2.139868106,2.334878412,2.558967615,2.625653328,2.857572327,2.960608452,,
Jamaica,JAM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.208088597,1.14661256,1.110078579,1.02871453,1.041652727,1.029842161,0.927608396,1.151610833,1.304647499,1.390476685,1.59573259,,
Jordan,JOR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.601422266,0.674751014,0.72630268,0.671716958,0.807005509,0.813174452,0.767016743,0.619544738,0.594505118,0.655882416,0.533619401,,
Japan,JPN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.065854403,0.070988267,0.088480978,0.113839487,0.137453528,0.185780791,0.254867387,0.28869715,0.311674105,0.360282533,0.38695672,,
Kazakhstan,KAZ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.291548279,0.291473011,0.06265522,1.248985633,1.342390665,1.696906861,1.297329457,0.915063564,1.844090256,2.390392269,2.001375647,,
Kenya,KEN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,1.294162205,1.487918591,,
Kyrgyz Republic,KGZ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.075100742,0.897766263,0.813107119,0.950166494,0.922888173,1.086087874,1.088288897,1.177059403,1.274128354,,,,
Cambodia,KHM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.319958657,0.227687609,0.285520429,0.337311633,0.359847752,0.310701352,0.392775301,0.442719672,0.417697893,0.527546021,0.671346708,,
Kiribati,KIR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.033681374,0.049476375,0.064414313,0.047533035,0.077587946,0.030350856,0.029772981,0.04401473,0.057901365,0.057413521,0.028532299,,
St. Kitts and Nevis,KNA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
"Korea, Rep.",KOR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.413372443,1.564067378,1.662580922,1.779205976,2.014003027,2.041600908,2.273441393,2.505556993,2.56457957,,,,
Kuwait,KWT,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,3.20978882,5.901629531,,
Latin America & Caribbean (excluding high income),LAC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,1.829708009,1.83278947,1.537063009,1.446845174,1.359654376,1.256761895,1.196560411,1.316930052,1.315230238,,
Lao PDR,LAO,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.006793905,0.020612465,0.020841639,0.017185831,0.024630898,0.022803157,0.018170396,0.022529477,0.026481987,0.025517533,0.039808454,,
Lebanon,LBN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Liberia,LBR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,0.006950771,0.013462206,0.014787276,0.016020115,0.008170766,0.012288182,0.012306438,0.022011714,,
Libya,LBY,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
St. Lucia,LCA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,5.091551698,3.656980379,3.357059922,3.04870492,3.085088198,1.905006872,2.439896682,2.885605781,2.588128908,2.489196732,2.685078634,,
Latin America & Caribbean,LCN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,1.909988468,1.946950712,1.690267113,1.730310781,1.678790832,1.579557837,1.517638752,1.640233242,1.654361718,,
Least developed countries: UN classification,LDC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,0.276951529,0.331404095,0.351541583,,
Low income,LIC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,0.369440317,,
Liechtenstein,LIE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.622716705,0.290011186,0.494254294,0.818967282,0.976999796,1.214132502,1.166814195,1.1620452,1.324503311,4.913339523,6.306097184,,
Sri Lanka,LKA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.320868497,0.299864485,0.44880656,0.560912112,0.512155788,0.423678132,0.486107586,0.549266321,0.579149303,0.674822806,0.742390864,,
