Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guinea-Bissau,GNB,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,," 5,204,435,839.00 ",,,
Equatorial Guinea,GNQ,Interest payments (current LCU),GC.XPN.INTP.CN," 1,597,000,000.00 "," 449,000,000.00 "," 18,487,000,000.00 "," 26,468,451,000.00 "," 31,436,732,715.00 "," 36,814,634,659.00 "," 47,496,357,109.00 "," 30,364,713,575.00 "," 49,460,145,018.00 "," 28,869,817,000.00 "," 44,548,780,890.00 ",,
Greece,GRC,Interest payments (current LCU),GC.XPN.INTP.CN," 12,041,000,000.00 "," 12,362,000,000.00 "," 13,714,000,000.00 "," 15,533,000,000.00 "," 10,063,000,000.00 "," 7,545,000,000.00 "," 7,301,000,000.00 "," 6,542,000,000.00 "," 5,909,000,000.00 "," 5,849,000,000.00 "," 6,344,000,000.00 ",,
Grenada,GRD,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Greenland,GRL,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Guatemala,GTM,Interest payments (current LCU),GC.XPN.INTP.CN," 3,961,800,000.00 "," 4,295,376,770.00 "," 4,832,235,158.00 "," 5,349,720,171.00 "," 5,894,731,860.00 "," 6,442,650,568.00 "," 6,572,011,166.00 "," 7,598,718,447.00 "," 7,706,560,935.00 "," 7,981,433,572.00 "," 8,460,065,992.00 ",,
Guam,GUM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Guyana,GUY,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
High income,HIC,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Honduras,HND,Interest payments (current LCU),GC.XPN.INTP.CN," 1,625,500,000.00 "," 1,774,850,000.00 "," 2,554,600,000.00 "," 4,066,207,268.00 "," 5,538,930,000.00 "," 7,777,241,753.00 "," 7,568,711,082.00 "," 8,268,835,734.00 ",,,,,
Heavily indebted poor countries (HIPC),HPC,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Croatia,HRV,Interest payments (current LCU),GC.XPN.INTP.CN," 6,036,383,000.00 "," 7,164,763,000.00 "," 7,707,354,000.00 "," 8,743,653,000.00 "," 10,028,900,000.00 "," 10,236,127,000.00 "," 11,220,490,000.00 "," 11,552,441,000.00 "," 10,770,798,000.00 "," 9,720,199,000.00 "," 8,858,360,000.00 ",,
Haiti,HTI,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Hungary,HUN,Interest payments (current LCU),GC.XPN.INTP.CN," 1,066,220,000,000.00 "," 1,155,960,000,000.00 "," 1,097,470,000,000.00 "," 1,137,280,000,000.00 "," 1,272,930,000,000.00 "," 1,350,650,000,000.00 "," 1,316,810,000,000.00 "," 1,215,760,000,000.00 "," 1,144,250,000,000.00 "," 1,070,150,000,000.00 "," 1,047,420,000,000.00 ",,
IBRD only,IBD,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
IDA & IBRD total,IBT,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
IDA total,IDA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
IDA blend,IDB,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Indonesia,IDN,Interest payments (current LCU),GC.XPN.INTP.CN," 88,352,300,000,000.00 "," 93,781,900,000,000.00 "," 88,381,000,000,000.00 "," 93,260,300,000,000.00 "," 100,516,000,000,000.00 "," 113,033,000,000,000.00 "," 133,132,000,000,000.00 "," 155,886,000,000,000.00 "," 182,728,000,000,000.00 "," 216,484,000,000,000.00 "," 257,949,000,000,000.00 ",,
IDA only,IDX,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Isle of Man,IMN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
India,IND,Interest payments (current LCU),GC.XPN.INTP.CN," 1,874,640,000,000.00 "," 2,078,370,000,000.00 "," 2,303,510,000,000.00 "," 2,303,510,000,000.00 "," 3,128,080,000,000.00 "," 3,642,440,000,000.00 "," 3,919,350,000,000.00 "," 4,315,100,000,000.00 "," 4,791,960,000,000.00 "," 5,292,460,000,000.00 "," 5,741,910,000,000.00 ",,
